"statefip","state","abbrev","fiscalyear","enrollment","enroll_change","appropriations","approp_change","approp_percap","tuition_2year","tuition_4year"
35,"New Mexico","NM",2004,79527,0.147244662435084,820323941.840491,0.0678782411083591,10315.0369288479,,
35,"New Mexico","NM",2005,81761,0.179472013848817,829584400.64948,0.0799332866341708,10146.4561422864,1284.06023562144,4826.33794331174
35,"New Mexico","NM",2006,81588,0.176976341604155,840225162.846015,0.0937851783551334,10298.391464995,1329.7261367729,5051.29418861761
35,"New Mexico","NM",2007,81962,0.182371609924986,998758188.786253,0.300159709517563,12185.6249089365,1277.65436996408,4702.51009489503
35,"New Mexico","NM",2008,83535,0.205063473744951,1072482756.13893,0.396132601804987,12838.7233631284,1277.83923523063,4749.1347955028
35,"New Mexico","NM",2009,87941,0.268623773802654,994270379.487812,0.294317585869073,11306.1072706452,1263.55262970939,4983.64562503178
35,"New Mexico","NM",2010,96149,0.38703115983843,977893848.531774,0.272999006487427,10170.6086234051,1319.14643568319,5226.35334534749
35,"New Mexico","NM",2011,101779,0.468248701673399,902530517.372204,0.174892810364241,8867.55143371623,1418.42910940858,5489.58828154506
35,"New Mexico","NM",2012,99539,0.435934795152914,836893714.314268,0.0894483777121537,8407.696624582,1559.0208870955,5652.62076141699
35,"New Mexico","NM",2013,99542,0.43597807270629,851778390.596378,0.108824896081159,8556.97485078035,1629.66066439788,5808.67121936671
35,"New Mexico","NM",2014,97787,0.410660703981535,862448675.593881,0.122715219883844,8819.66596371585,1626.60569902029,6003.75826496834
35,"New Mexico","NM",2015,97816.4939722922,0.411086179634914,899300036,0.170687446373593,9193.74636607542,1645.20209017942,6190.41401263022
36,"New York","NY",2001,438575,0,4702818568.52506,0,10722.9517608734,,
36,"New York","NY",2002,444648,0.0138471185088069,4784510715.79526,0.0173708906860557,10760.2209293537,,
36,"New York","NY",2003,468567,0.0683851108704327,5053193322.25003,0.0745031407483926,10784.3559667028,,
36,"New York","NY",2004,471936,0.0760668072735564,4772862522.145,0.0148940369693893,10113.3681731103,,
36,"New York","NY",2005,480675,0.0959927036424785,5001517095.6297,0.0635147885788678,10405.1949771253,4039.85104899361,6109.1635056297
36,"New York","NY",2006,484485,0.104679929316537,5234055412.14414,0.112961373244237,10803.3384153155,4023.67041207756,5954.03313120315
36,"New York","NY",2007,494393,0.127271276292538,5573734725.88088,0.185190252327546,11273.8949092744,4011.51009081282,5844.51513519869
36,"New York","NY",2008,508808,0.160139086815254,5742492136.32005,0.221074564677724,11286.1671520889,3965.43811667807,5674.81361157538
36,"New York","NY",2009,527327,0.202364475859317,5848491168.66811,0.243614033467246,11090.8244195122,4027.71182925688,5646.2940809265
36,"New York","NY",2010,561327,0.279888274525452,5617574870.78799,0.194512352312546,10007.6690962451,4227.1654408358,6268.12958677279
36,"New York","NY",2011,570572,0.300967907427464,5607526245.05766,0.192375628221683,9827.90295538103,4240.30015273011,6201.47911758786
36,"New York","NY",2012,570770,0.301419369549108,5038549357.52156,0.0713892709456146,8827.63522525984,4423.29275037837,6452.41199702502
36,"New York","NY",2013,563646,0.285175853616827,5230704191.62534,0.112248774943882,9280.12297013611,4555.47955967593,6713.01524154356
36,"New York","NY",2014,563463,0.284758593171065,5321589332.43369,0.131574449426974,9444.43438599108,4652.35153536388,6976.74611343206
36,"New York","NY",2015,563632.948583244,0.285146094928448,5466691712,0.162428792934386,9699.02793252445,4850.76136305169,7292.31022512614
37,"North Carolina","NC",2001,237202,0,3242108505.15968,0,13668.1330897702,,
37,"North Carolina","NC",2002,255949,0.0790339035927184,3244413917.64953,0.000711084310160721,12676.0171661133,,
37,"North Carolina","NC",2003,269681,0.136925489667035,3183692430.98019,-0.0180179269406082,11805.4013111053,,
37,"North Carolina","NC",2004,282703,0.191823846341936,3147485476.68577,-0.0291856451822373,11133.5411250881,,
37,"North Carolina","NC",2005,284930,0.201212468697566,3291485927.59379,0.0152300338978578,11551.9107415639,1475.43459766117,4402.84500021736
37,"North Carolina","NC",2006,291101,0.227228269576142,3523076096.7574,0.0866619951647442,12102.5901551606,1480.77731688932,4347.18160098832
37,"North Carolina","NC",2007,294768,0.242687667051711,3930021944.35826,0.212180881085196,13332.5935798942,1457.36074686466,4715.26345067507
37,"North Carolina","NC",2008,298853,0.259909275638485,4171026015.47378,0.286516478037602,13956.7814794357,1499.19721298711,4813.97703141127
37,"North Carolina","NC",2009,314521,0.325962681596277,4322212208.40229,0.333148536368747,13742.2054756353,1488.47822871525,4841.41326095455
37,"North Carolina","NC",2010,344521,0.452437163261693,4098816114.83648,0.264243966021923,11897.1444841867,1747.21382209695,4956.62721156127
37,"North Carolina","NC",2011,352756,0.487154408478849,4047550886.21255,0.248431654823101,11474.0809120541,1901.2302628752,5698.33822594859
37,"North Carolina","NC",2012,348502,0.469220326978693,3721950977.60473,0.148003212008915,10679.8554315462,2152.88408024529,5916.79107850989
37,"North Carolina","NC",2013,346079,0.459005404676183,3837813987.06276,0.183740143476089,11089.4159630107,2211.75540265425,6343.70733203469
37,"North Carolina","NC",2014,341000,0.437593274930228,3643965806.12485,0.123949368235404,10686.116733504,2269.74328175386,6563.57411687005
37,"North Carolina","NC",2015,341102.850527694,0.4380268738362,3726028884,0.149261006554896,10923.4762425343,2304.68653071428,6677.31024667932
38,"North Dakota","ND",2001,31243,0,250960760.278426,0,8032.5436186802,,
38,"North Dakota","ND",2002,33119,0.0600454501808405,266175320.450358,0.0606252553389328,8036.93711918711,,
38,"North Dakota","ND",2003,35081,0.122843516947796,264869396.567519,0.055421557831045,7550.22367000711,,
38,"North Dakota","ND",2004,36690,0.174343052843837,256330564.620931,0.0213969878659418,6986.38769749061,,
38,"North Dakota","ND",2005,36635,0.172582658515507,248842230.950311,-0.00844167560603622,6792.47252491636,3704.01991044646,5686.9052358388
38,"North Dakota","ND",2006,36021,0.152930256377429,256571728.531764,0.0223579504904022,7122.8374706911,3853.58916202521,6034.91092843084
38,"North Dakota","ND",2007,35894,0.148865345837468,250103741.41042,-0.0034149516723456,6967.84257565107,3830.64431793225,6390.59064178043
38,"North Dakota","ND",2008,35755,0.144416349262235,283853595.506817,0.131067642574474,7938.85038475225,3862.58491489223,6487.57749960046
38,"North Dakota","ND",2009,36855,0.179624235828826,279945267.221503,0.115494178894427,7595.85584646597,4230.58589894844,6733.43447612148
38,"North Dakota","ND",2010,38480,0.231635886438562,340353976.518569,0.356203958503181,8844.95780973411,4234.80950130747,6917.87472686509
38,"North Dakota","ND",2011,40007,0.280510834426912,333655206.009244,0.329511456847173,8339.92066411487,4153.58863736249,7032.19684506036
38,"North Dakota","ND",2012,39579,0.266811765835547,357736846.425782,0.425469248773771,9038.55191959831,4083.19946813672,7135.71868336375
38,"North Dakota","ND",2013,39685,0.270204525813782,351717991.680862,0.401485998411276,8862.74390023591,4060.34097739811,7167.23327983148
38,"North Dakota","ND",2014,39205,0.254841084402906,412676409.856309,0.644386195668478,10526.1168181688,4135.17184548193,7326.60886367016
38,"North Dakota","ND",2015,39216.8247945403,0.255219562607315,409693640,0.632500792336898,10446.8845233242,4192.0517585475,7513.29291113381
39,"Ohio","OH",2001,308742,0,2949461756.66508,0,9553.16010346852,,
39,"Ohio","OH",2002,321729,0.042064247818567,2768707599.33826,-0.0612837772581247,8605.71350216567,,
39,"Ohio","OH",2003,335059,0.08523945559723,2682100096.99629,-0.0906476102172244,8004.85913524571,,
39,"Ohio","OH",2004,344950,0.117275913222043,2634000202.9309,-0.106955634539525,7635.88984760372,,
39,"Ohio","OH",2005,348510,0.128806576364732,2594779537.21167,-0.120253201673802,7445.35174661177,3951.67982018573,10168.9060239944
39,"Ohio","OH",2006,349544,0.132155650996625,2547333048.38017,-0.136339692276463,7287.58911147142,4021.34222537181,9919.67034539985
39,"Ohio","OH",2007,351950,0.139948565468903,2559575317.13458,-0.132189013351146,7272.5538205273,3982.86114227387,9790.29165284827
39,"Ohio","OH",2008,358196,0.160179049173744,2557686343.83525,-0.132829460136079,7140.4659567255,3929.66308996995,9460.25862512823
39,"Ohio","OH",2009,368604,0.193890044114503,2756272470.08824,-0.0654998445530886,7477.59782880337,3876.65885345393,9343.23297046888
39,"Ohio","OH",2010,405750,0.314204092737626,2487543247.50774,-0.156611120016563,6130.72889096178,3816.57019264301,9287.53347308408
39,"Ohio","OH",2011,423768,0.372563499621043,2443671028.16951,-0.171485772735517,5766.53033775441,3995.15278212289,9694.56152060688
39,"Ohio","OH",2012,413671,0.339859818230108,2094362165.72939,-0.289917165056768,5062.86920216642,4111.28056483558,9826.30376336112
39,"Ohio","OH",2013,394273,0.277030659903738,2097303891.2287,-0.288919787995457,5319.42053153195,4304.84122773778,9992.79684233427
39,"Ohio","OH",2014,387307,0.254468131967792,2120255987.49473,-0.281137996550232,5474.35493676781,4405.43364509697,10013.9380629495
39,"Ohio","OH",2015,387423.817388064,0.254846497684357,2133970812,-0.276488055090819,5508.10434522797,4483.97280599364,10099.820898568
40,"Oklahoma","OK",2001,114783,0,1066724148.991,0,9293.39840386646,,
40,"Oklahoma","OK",2002,122611,0.0681982523544427,1057672375.77889,-0.00848558010116907,8626.24377730293,,
40,"Oklahoma","OK",2003,129183,0.125454117770053,975587959.577175,-0.0854355734798296,7551.9840813201,,
40,"Oklahoma","OK",2004,135067,0.176716064225539,940708816.653531,-0.118133007916498,6964.75687365182,,
40,"Oklahoma","OK",2005,136501,0.189209203453473,945548621.332435,-0.1135959355314,6927.04537939235,2600.22197713342,4364.57012780942
40,"Oklahoma","OK",2006,135632,0.181638395929711,999164306.950877,-0.0633339388669798,7366.72987901732,2660.64165291679,4517.26285104066
40,"Oklahoma","OK",2007,133566,0.163639214866313,1107783149.16188,0.0384907384066577,8293.90076188462,2673.56712988855,5138.44298337643
40,"Oklahoma","OK",2008,133415,0.16232368904803,1134906823.83584,0.0639178131566002,8506.59089184758,2779.272387387,5582.0221360512
40,"Oklahoma","OK",2009,133001,0.158716883162141,1130167339.19305,0.0594747857373007,8497.43490043721,2969.23842217049,6219.6338430983
40,"Oklahoma","OK",2010,141634,0.23392836918359,1299243794.17867,0.217975420737967,9173.24790783758,2952.79135934384,5919.77883099221
40,"Oklahoma","OK",2011,147314,0.283413048970666,1223834507.29916,0.147283023879005,8307.65919939149,3031.69150026045,6155.44707856554
40,"Oklahoma","OK",2012,147284,0.283151686225312,1084338392.69954,0.0165124636253867,7362.22802680223,3145.08283027138,6314.08659476772
40,"Oklahoma","OK",2013,145466,0.267313103856843,1068778794.95038,0.00192612678856251,7347.27561732901,3235.79201600157,6550.3560791837
40,"Oklahoma","OK",2014,139922,0.219013268515372,1061237402.35429,-0.00514354778778059,7584.49280566522,3312.08797632577,6630.92745614523
40,"Oklahoma","OK",2015,139964.202497173,0.219380940532772,1049486716,-0.016159222613746,7498.25096185717,3493.03962136579,6894.64889279938
41,"Oregon","OR",2001,105687,0,899962623.641902,0,8515.35783627032,,
41,"Oregon","OR",2002,113006,0.0692516581982647,820064272.020297,-0.0887796332010749,7256.82062917276,,
41,"Oregon","OR",2003,120760,0.142619243615582,664061228.959411,-0.262123546562259,5499.01647034954,,
41,"Oregon","OR",2004,119043,0.126373158477391,742779319.768483,-0.174655368727804,6239.58838208448,,
41,"Oregon","OR",2005,119144,0.127328810544343,723335824.191627,-0.196260149933243,6071.10575598962,3534.86966786941,6446.22931748033
41,"Oregon","OR",2006,117343,0.110287925667301,742152508.051844,-0.175351855115319,6324.64235661134,3527.69921437246,6458.32998450521
41,"Oregon","OR",2007,115604,0.0938336786927437,753193482.637548,-0.163083596083601,6515.28911315826,3664.85069279172,6464.79198450067
41,"Oregon","OR",2008,118257,0.118936103778137,813448085.410872,-0.0961312569636826,6878.64638381552,3602.09800167373,6647.44715020237
41,"Oregon","OR",2009,130307,0.232952018696718,872549245.402274,-0.0304605741610615,6696.10416479755,3678.19508962523,6878.97456959586
41,"Oregon","OR",2010,146709,0.388146129609129,754088910.073201,-0.162088635390645,5140.03169589596,3943.24319474504,7541.41165962594
41,"Oregon","OR",2011,152577,0.443668568508899,696007619.074264,-0.226626083361426,4561.68111231879,4009.06944508312,7958.19018818369
41,"Oregon","OR",2012,157245,0.487836725425076,588695869.901521,-0.345866312181688,3743.8129663997,4182.00332689194,8314.08470409704
41,"Oregon","OR",2013,155147,0.467985655757094,594065641.356269,-0.339899651663034,3829.05013539591,4319.16341813424,8503.28904110181
41,"Oregon","OR",2014,152679,0.444633682477504,635716826.132602,-0.293618635449514,4163.74764134296,4461.34029215135,8662.8809059117
41,"Oregon","OR",2015,152725.050192721,0.445069404872131,694391073,-0.228422320262602,4546.67438068451,4555.0428491737,8931.65269423361
42,"Pennsylvania","PA",2001,269891,0,2710709817.86493,0,10043.7206793295,,
42,"Pennsylvania","PA",2002,280607,0.0397049179113049,2671960525.51326,-0.0142948876697503,9522.07366713325,,
42,"Pennsylvania","PA",2003,293619,0.0879169738894591,2596721074.62591,-0.0420512525862322,8843.84550940474,,
42,"Pennsylvania","PA",2004,303026,0.122771785646798,2475761912.7773,-0.0866739418358979,8170.13032801576,,
42,"Pennsylvania","PA",2005,307347,0.138781952714244,2488653193.41086,-0.0819182573474313,8097.2099724769,3541.13857338575,10184.8200804243
42,"Pennsylvania","PA",2006,305746,0.13284992830439,2434795161.67595,-0.10178686570232,7963.45712348142,3629.55092266101,10279.8059035135
42,"Pennsylvania","PA",2007,312910,0.159393977568722,2497336622.13602,-0.0787148791518248,7981.00611081788,3605.27557628076,10493.6930150135
42,"Pennsylvania","PA",2008,320142,0.186189980399495,2452013622.75697,-0.0954348537800025,7659.14382604273,3615.51363668928,10947.1581726844
42,"Pennsylvania","PA",2009,328162,0.215905680441363,2472106540.15598,-0.0880224346171013,7533.18952272346,3688.11827781666,11414.9741495474
42,"Pennsylvania","PA",2010,345558,0.280361331055871,2149180018.02585,-0.207152309752346,6219.44801748432,3765.24578661892,11754.3809881572
42,"Pennsylvania","PA",2011,350200,0.297560867164892,2081508855.88716,-0.232116679487794,5943.77171869548,3714.67849784738,12129.977538648
42,"Pennsylvania","PA",2012,343512,0.272780492865638,1705188195.61612,-0.370944029354201,4963.98436041862,4084.2395087552,12568.8908742823
42,"Pennsylvania","PA",2013,338399,0.25383580778907,1670228268.69587,-0.383840993348593,4935.67731788767,4296.6571189398,12661.8393240757
42,"Pennsylvania","PA",2014,333830,0.236906751244021,1656666161.27942,-0.388844150575925,4962.60420357493,4482.31843155951,12895.2048144571
42,"Pennsylvania","PA",2015,333930.687952083,0.237279820194385,1658992000,-0.387986132242405,4968.07289612764,4694.56085603445,13245.8635510836
44,"Rhode Island","RI",2001,26617,0,219993987.554138,0,8265.16840944277,,
44,"Rhode Island","RI",2002,27306,0.0258857121388586,231737399.937801,0.0533806060530308,8486.68424294298,,
44,"Rhode Island","RI",2003,27250,0.0237817935905624,220212219.539651,0.000991990680924072,8081.18236842757,,
44,"Rhode Island","RI",2004,28372,0.0659353045046399,217768741.111012,-0.0101150329964316,7675.48079483334,,
44,"Rhode Island","RI",2005,28617,0.0751399481534358,214144207.102552,-0.0265906378470769,7483.11168545102,2852.09533104378,7325.31670955962
44,"Rhode Island","RI",2006,28868,0.084570011646692,212818029.610955,-0.0326188821020262,7372.10854963819,2937.76704635872,7658.41376983961
44,"Rhode Island","RI",2007,29475,0.10737498591126,211407741.181816,-0.0390294592492415,7172.44244891657,3114.13760228996,7868.82051628516
44,"Rhode Island","RI",2008,30502,0.145959349288049,195613374.161656,-0.110823998708065,6413.13271790887,3181.74143785334,8072.85837060398
44,"Rhode Island","RI",2009,31289,0.175526918886426,178984545.408913,-0.186411649705353,5720.36643577336,3406.96127905934,8519.60835057978
44,"Rhode Island","RI",2010,32291,0.213172032911297,175398315.088867,-0.202713142123016,5431.80189801701,3686.62116462455,9285.34945580645
44,"Rhode Island","RI",2011,31827,0.1957395649397,176216857.561669,-0.198992392833898,5536.70963526784,3909.51177929067,9976.10631741779
44,"Rhode Island","RI",2012,31799,0.194687605665552,188043692.230284,-0.1452325842132,5913.50961446222,3823.18931351773,10414.9667534185
44,"Rhode Island","RI",2013,31658,0.189390239320735,164233863.664642,-0.253462035528466,5187.75234268249,4040.9037190029,11172.3315228432
44,"Rhode Island","RI",2014,31209,0.172521320960289,167863731.584391,-0.236962184963889,5378.69626019389,3978.75792978485,10974.9210432651
44,"Rhode Island","RI",2015,31218.4130853924,0.172874970334463,176937827,-0.195715169459086,5667.73930872201,3950,10933.6406186642
45,"South Carolina","SC",2001,116113,0,1189684229.34653,0,10245.9175918849,,
45,"South Carolina","SC",2002,117998,0.0162341856639653,1108934777.12809,-0.067874693323281,9397.91163518104,,
45,"South Carolina","SC",2003,126856,0.0925219398344716,1080498079.88926,-0.0917774202296067,8517.51655333023,,
45,"South Carolina","SC",2004,130583,0.124619982258662,986390333.03972,-0.170880550731077,7553.74231745113,,
45,"South Carolina","SC",2005,132396,0.140234082316364,894336842.050602,-0.248256957611482,6755.0140642512,3491.65610224753,8162.42520932052
45,"South Carolina","SC",2006,134487,0.158242401798248,939783352.474559,-0.210056476086296,6987.91223296348,3497.96473009757,8783.56665480129
45,"South Carolina","SC",2007,136090,0.172047918837684,1043920140.39534,-0.122523343048146,7670.80711584494,3623.11243751158,9174.30038976933
45,"South Carolina","SC",2008,139431,0.200821613428298,1117075208.96102,-0.0610321786188577,8011.67035279828,3616.63160627391,9358.52339292701
45,"South Carolina","SC",2009,144871,0.247672525901493,906861425.015325,-0.237729304427744,6259.78577503658,3689.22085428238,10068.7282849093
45,"South Carolina","SC",2010,156160,0.344896781583457,1122380014.4166,-0.0565731756962919,7187.37201854895,3801.28207169967,10395.9222414768
45,"South Carolina","SC",2011,160325,0.380767011445747,994343788.246454,-0.164195200946199,6202.0507609322,3903.08870407825,10772.5676437574
45,"South Carolina","SC",2012,161460,0.390541972044474,893932332.26047,-0.248596972028882,5536.55600309965,3865.83097887524,10770.6606449373
45,"South Carolina","SC",2013,161795,0.393427092573614,931357486.044686,-0.217138915461407,5756.4046234104,4345.76177172768,10991.2581156879
45,"South Carolina","SC",2014,161233,0.388586979924729,915728971.441033,-0.230275606877614,5679.53813078609,4523.94415209603,11246.8984850786
45,"South Carolina","SC",2015,161281.630202732,0.389005797823951,970219549,-0.184473051699676,6015.68540558789,4632.02225331769,11449.3091523628
46,"South Dakota","SD",2001,28074,0,184043387.904431,0,6555.65248644407,,
46,"South Dakota","SD",2002,29589,0.053964522333832,190151034.184633,0.0331859044203927,6426.40961791993,,
46,"South Dakota","SD",2003,30060,0.0707416114554392,192382874.302384,0.0453126107539577,6399.96255164285,,
46,"South Dakota","SD",2004,30825,0.0979910237230177,194239923.995791,0.0554028928040295,6301.376285346,,
46,"South Dakota","SD",2005,30477,0.0855952126522761,201176433.396079,0.0930924261215218,6600.92638370177,3747.23347606834,5368.35952354041
46,"South Dakota","SD",2006,30414,0.0833511434067108,197488118.898195,0.0730519642506558,6493.32935155504,3801.25646970141,5462.81945098203
46,"South Dakota","SD",2007,30615,0.0905107929044668,203857754.560032,0.107661388334635,6658.75402776521,3998.75673503278,5761.03862463842
46,"South Dakota","SD",2008,31018,0.104865712046734,215668630.540311,0.171835799133964,6953.01536334744,4020.21862632488,5973.31149067125
46,"South Dakota","SD",2009,31574,0.124670513642516,222192311.947352,0.207282230985286,7037.19237180439,4343.04869845137,6282.48070164405
46,"South Dakota","SD",2010,33230,0.183657476668804,216931133.924344,0.178695612998556,6528.17134891195,4710.92526782889,6585.90410066667
46,"South Dakota","SD",2011,34976,0.245850252903042,210480411.859318,0.143645605831896,6017.8525806072,4908.29997482139,6763.49819867428
46,"South Dakota","SD",2012,34513,0.229358124955475,188264383.649322,0.0229347861553313,5454.88319326983,5140.9207771268,7064.99592130738
46,"South Dakota","SD",2013,34359,0.223872622355204,200745612.899869,0.0907515623658873,5842.59183619631,5593.83836341972,7558.02447493505
46,"South Dakota","SD",2014,34593,0.232207736695875,209350785.457002,0.13750777922928,6051.82509342937,5581.28556294026,7699.45228921386
46,"South Dakota","SD",2015,34603.4337486936,0.232579388355548,217442912,0.181476359872883,6283.8536076845,5683.03641456583,7652.9660085677
47,"Tennessee","TN",2001,152782,0,1413295445.23059,0,9250.40544848603,,
47,"Tennessee","TN",2002,150277,-0.0163959105130186,1423196740.36758,0.00700582116103359,9470.48943196618,,
47,"Tennessee","TN",2003,151993,-0.0051642209160765,1438565176.31035,0.0178800060277773,9464.6804544311,,
47,"Tennessee","TN",2004,153928,0.00750088361194382,1384613654.97291,-0.0202942635628502,8995.20330916342,,
47,"Tennessee","TN",2005,157836,0.0330798130669843,1386510956.99778,-0.0189517968965365,8784.50389643543,2712.57724775029,5316.50324479416
47,"Tennessee","TN",2006,158199,0.035455747404799,1384832461.78986,-0.0201394432684187,8753.73713986724,2842.61669667909,5665.01394405126
47,"Tennessee","TN",2007,161804,0.0590514589414983,1454667470.00311,0.0292734437885119,8990.30598751026,2886.89599020923,5765.67620855843
47,"Tennessee","TN",2008,164702,0.0780196620020683,1505196237.77823,0.0650258888598082,9138.90686074383,2942.49594674279,5997.90682153308
47,"Tennessee","TN",2009,168589,0.103461140710293,1384653013.24473,-0.0202664149824616,8213.18717855095,3061.85484529055,6269.24978405547
47,"Tennessee","TN",2010,183094,0.198400335118011,1808261909.84447,0.279464895996627,9876.13963234441,3244.35766590627,6659.06867946698
47,"Tennessee","TN",2011,189871,0.242757654697543,1776608024.44411,0.257067678551978,9356.92140687154,3421.35806314704,6981.88275589643
47,"Tennessee","TN",2012,188035,0.230740532261654,1471653495.94811,0.0412921805659681,7826.48706862081,3694.2242768267,7457.09123447282
47,"Tennessee","TN",2013,181952,0.190925632600699,1488657557.23848,0.0533236785430896,8181.59491095718,3743.20676147636,7852.65239166235
47,"Tennessee","TN",2014,177255,0.160182482229582,1599346466.19523,0.131643402370324,9022.85671036208,3790.37955930036,8094.50600601293
47,"Tennessee","TN",2015,177308.462669462,0.160532410031691,1579203336,0.11739080553135,8906.53109402877,3948.29946430359,8540.51682953148
48,"Texas","TX",2001,626580,0,6098752399.15568,0,9733.39780898796,,
48,"Texas","TX",2002,656463,0.0476922340323662,6826569957.39466,0.119338761537481,10399.0170921966,,
48,"Texas","TX",2003,701340,0.119314373264388,6278990658.11376,0.0295532999475487,8952.84834475969,,
48,"Texas","TX",2004,724721,0.156629640269399,6282587164.60123,0.0301430117856559,8668.97352857338,,
48,"Texas","TX",2005,745556,0.189881579367359,5927268965.2141,-0.0281177891342691,7950.13247189225,1706.31850541234,6265.96701517193
48,"Texas","TX",2006,753978,0.203322799961697,6235370116.99778,0.0224009287310981,8269.96293923401,1747.19829599229,6404.80791281042
48,"Texas","TX",2007,758809,0.211032908806537,6317775936.65228,0.0359128430147322,8325.91065294729,1866.62752780597,6938.98494032218
48,"Texas","TX",2008,769821,0.228607679785502,6773078982.27502,0.110567955376037,8798.25177836798,1843.53184505276,7210.90382085524
48,"Texas","TX",2009,797958,0.273513358230394,6366065920.93344,0.0438308533094026,7977.94610860902,1832.48208601832,7628.72656628206
48,"Texas","TX",2010,864569,0.379822209454499,7383998195.01008,0.210739133471352,8540.66962267913,1906.64708336329,8002.23930520401
48,"Texas","TX",2011,911180,0.454211752689202,6712982390.69228,0.100714039747151,7367.35045840808,1989.01229077822,8290.04907415853
48,"Texas","TX",2012,926225,0.47822305212423,6722871057.0029,0.102335464206355,7258.35629248066,2121.68286169101,8375.44710058712
48,"Texas","TX",2013,914818,0.460017874812474,6487264522.56858,0.0637035409843315,7091.31709538792,2195.38718505829,8536.02547629373
48,"Texas","TX",2014,913424,0.457793099045613,6993899275.87677,0.14677540882706,7656.7938612044,2220.10711859994,8582.56093149032
48,"Texas","TX",2015,913699.501878031,0.45823279051044,6824241136,0.11895690944016,7468.80251326979,2285.56299533335,8829.6548967634
0,"United States","US",2001,8266932,0,81963987877.407,0,9914.68030430238,,
0,"United States","US",2002,8639154,0.0450254096683026,83279634100.8437,0.0160515155192841,9639.79043559632,,
0,"United States","US",2003,9061411,0.0961032460409739,81136808893.4641,-0.0100919807023079,8954.10316268229,,
0,"United States","US",2004,9236579,0.117292243361866,77312471500.4133,-0.0567507328212357,8370.24958054419,,
0,"United States","US",2005,9348081,0.130779955611102,77896752400.5464,-0.0496222253478434,8332.91371785786,,
0,"United States","US",2006,9390216,0.135876767826323,79349293684.7803,-0.0319005243685494,8450.20963146964,,
0,"United States","US",2007,9503558,0.149587053576829,84389689094.1851,0.0295947193346204,8879.79944923629,,
0,"United States","US",2008,9739709,0.178152789934646,86978849801.9112,0.0611837229296946,8930.33352453458,,
0,"United States","US",2009,10061812,0.217115611934391,86583112571.3261,0.0563555387376695,8605.12128146761,,
0,"United States","US",2010,10750132,0.300377455626827,85555394253.9872,0.0438168818963736,7958.54360244015,,
0,"United States","US",2011,11020752,0.333112695253814,84039238980.2955,0.0253190597069587,7625.54487935992,,
0,"United States","US",2012,10948542,0.324377894967565,75155208975.5644,-0.0830703712467784,6864.40340417604,,
0,"United States","US",2013,10780749,0.304081006109643,74161819476.2975,-0.0951902000275923,6879.09712732367,,
0,"United States","US",2014,10695774,0.293802102158334,77510745906.2664,-0.0543316898855787,7246.8571144329,,
0,"United States","US",2015,10699000,0.294192331568713,80973621291.81,-0.0120829477828523,7568.3354791859,,
49,"Utah","UT",2001,88436,0,740080050.075674,0,8368.53826581567,,
49,"Utah","UT",2002,96112,0.0867972318965127,834160602.257868,0.127122129792006,8679.04738490374,,
49,"Utah","UT",2003,99349,0.123399972861731,782499376.851691,0.0573172142279459,7876.26827498707,,
49,"Utah","UT",2004,101970,0.153037224659641,767161533.439613,0.0365926407030827,7523.40427027178,,
49,"Utah","UT",2005,104116,0.177303360622371,784381776.335695,0.0598607221684883,7533.72945883145,2490.33605312351,4042.32039560057
49,"Utah","UT",2006,104630,0.18311547333665,806004339.583734,0.0890772417136756,7703.37703893467,2563.11254449516,4261.54628627664
49,"Utah","UT",2007,102270,0.156429508345018,817458801.809153,0.104554570448922,7993.14365707591,2694.43625752861,4424.25505969414
49,"Utah","UT",2008,103527,0.170643176986747,893527128.788243,0.207338488176891,8630.86082653069,2732.31766483259,4537.83854400797
49,"Utah","UT",2009,109161,0.234350264598127,911108549.561259,0.23109459506184,8346.46576672309,2817.08286990182,4713.51439093161
49,"Utah","UT",2010,119137,0.347155004749197,813698661.91814,0.0994738499368254,6829.94084052931,2959.3434111767,4993.75550528083
49,"Utah","UT",2011,126228,0.427337283459225,786689283.262717,0.062978637489656,6232.28826617483,3069.15943899955,5262.63962403969
49,"Utah","UT",2012,125434,0.41835903930526,758109111.725124,0.024360961557613,6043.88851288426,3137.80254594205,5512.21527792273
49,"Utah","UT",2013,122165,0.381394454746936,765990639.933391,0.0350105233279395,6270.13170657219,3221.4698256051,5741.15232178337
49,"Utah","UT",2014,118908,0.344565561536026,804158550.370532,0.0865832017608174,6762.8633092015,3336.30580760214,5956.9459537261
49,"Utah","UT",2015,118943.864371106,0.344971101939321,887761300,0.199547670430009,7463.69982759411,3449.20906801008,6177.04646574697
50,"Vermont","VT",2001,15426,0,91583733.5714625,0,5936.97222685483,,
50,"Vermont","VT",2002,15785,0.0232723972513937,94773348.513305,0.0348273084909077,6004.01320958536,,
50,"Vermont","VT",2003,16380,0.0618436406067678,98322208.7159658,0.0735772050529607,6002.57684468655,,
50,"Vermont","VT",2004,17270,0.119538441592117,98125341.9940889,0.0714276233073854,5681.83798460272,,
50,"Vermont","VT",2005,17681,0.146181771035913,97556476.4013389,0.0652161972105657,5517.58816816577,5827.65799243577,10844.1356244838
50,"Vermont","VT",2006,18646,0.208738493452612,97580251.7345785,0.0654757993507315,5233.30750480417,5935.00306126722,10999.3804229658
50,"Vermont","VT",2007,19039,0.234214961752885,98800247.2279759,0.0787968930190239,5189.36116539607,6063.64097541939,11342.3708723763
